"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Class"
"1073",-3.38834478066647,2.44666730162494,-0.342257975633879,-0.110108866540124,-0.133165122930432,"SEKER"
"1074",-4.80425507530997,4.33879429913339,-0.908398934992754,-0.772462251078202,-0.173830763523864,"SEKER"
"1075",-3.29454953150818,2.4567010700833,-1.3045266958142,-0.889060814171832,-0.642295598690749,"SEKER"
"1076",-3.6155947466321,2.7713338387284,-0.226367689253706,0.225331363901842,0.083518787984008,"SEKER"
"1077",-3.77990562291057,2.94683339669907,-0.484530169027498,-0.542587655818469,-0.110287669624778,"SEKER"
"1078",-3.79392989338765,2.99910809273935,-0.73656491064629,-0.453185604684122,-0.399327991677243,"SEKER"
"1079",-2.30786443099607,0.988730209809546,-0.174169418544233,0.0567899953416144,-0.482727799405606,"SEKER"
"1080",-2.82600291522082,1.49741262181585,0.391936992164173,-0.199554748633073,0.310018354138076,"SEKER"
"1081",-4.43387973207035,3.7852074159167,-0.318471898400183,-0.193807290512804,-0.097032997374668,"SEKER"
"1082",-3.45191848627571,2.36626179831166,-0.0613925417067988,-0.719664505298553,0.159691426377305,"SEKER"
"1083",-3.78716215238974,2.85213279680944,-0.156752726303871,-0.467088778005416,-0.0473259597642553,"SEKER"
"1084",-2.93194871848014,1.7191447273483,-0.203095594109968,-0.54243545029188,0.298925167890807,"SEKER"
"1085",-2.66980982437003,1.32624991450838,0.0751935537399887,-0.697441632734176,0.580217144470432,"SEKER"
"1086",-3.73816628021019,2.89688805101471,-0.352620042524637,-0.21378205406685,0.200947229297095,"SEKER"
"1087",-4.04318026902413,3.25438147582631,-0.292652774484334,-0.597687483441494,0.0318247319012127,"SEKER"
"1088",-4.55469464592284,3.9491942588703,-0.551337073121385,-0.671708158459125,-0.0661510342608711,"SEKER"
"1089",-3.89528804006175,2.98907411753111,0.203124971762595,-0.195496956975193,0.228992941828579,"SEKER"
"1090",-3.4312972478117,2.33720130910225,0.0285023072247959,-0.621958444933748,0.123983741388754,"SEKER"
"1091",-2.81210227314729,1.68152773664257,0.0658605435800232,0.104215484947033,-0.256941754801316,"SEKER"
"1092",-3.41768362583973,2.46229834217605,0.159273505281598,0.203414646623515,-0.0457619774972342,"SEKER"
"1093",-3.38910741353519,2.28759706777976,0.0641933604701565,-0.686859008683742,0.0608482294520693,"SEKER"
"1094",-3.74154949401607,2.79130294423355,-0.323195352434642,-0.844750425825853,0.15404114123723,"SEKER"
"1095",-3.41408408590395,2.28059711753511,0.433256670641876,-0.393531153394143,0.428217960099228,"SEKER"
"1096",-3.49091499092574,2.39030949374936,0.387364076995524,-0.261226947128086,0.341303812321388,"SEKER"
"1097",-3.4790760821036,2.46625749802604,0.522333131259385,0.325683890690948,0.291334549281624,"SEKER"
"1098",-3.69153113390029,2.72436872837723,0.195047924329253,-0.225126010642525,0.378311997673913,"SEKER"
"1099",-3.45850840785876,2.52078928180754,0.027176230434476,0.170078143321234,-0.0716509935780508,"SEKER"
"1100",-4.15501085495795,3.4706256461449,-0.560887111661,-0.554255491495025,-0.0439808251251246,"SEKER"
"1101",-4.35002228177626,3.70551153761209,-0.422548509020486,-0.439497755622225,0.198619192742325,"SEKER"
"1102",-2.82395043193955,1.86764295907048,-1.18636327570758,-0.696130779108433,-0.381527097297273,"SEKER"
"1103",-3.28698182782637,2.13768333483825,0.471301245161447,-0.113255245391231,0.164778403080369,"SEKER"
"1104",-3.56678619751844,2.55614114384413,0.0310188712430311,-0.51754136669291,0.0685658053109667,"SEKER"
"1105",-3.22518887871069,2.09964673248353,0.481935757212776,0.0188119579053134,0.186689468198968,"SEKER"
"1106",-3.22813451496593,2.09416269314586,0.272339903578136,-0.171217920398666,0.28393450747767,"SEKER"
"1107",-2.58936772959947,1.5357852216791,-0.558802865601202,0.178795751391687,-0.480531606244516,"SEKER"
"1108",-3.29371714544236,2.34374698134735,-0.357603525346966,-0.343055304712807,0.0370325386350666,"SEKER"
"1109",-2.92029496995757,1.72677730170796,0.312443998860431,-0.298584616289068,0.365051422361474,"SEKER"
"1110",-4.72251931505612,4.36945031122672,-1.23186115435351,-0.685729584826961,-0.576259597913263,"SEKER"
"1111",-3.22161359947213,2.26807042504717,-0.0490675001696725,0.265173447424943,0.456554565724487,"SEKER"
"1112",-2.03847954077236,0.557154597690063,-0.0432978283214704,-0.573838158344232,0.13522415265944,"SEKER"
"1113",-3.61114516128887,2.69775800697881,-0.0926998350990224,-0.255730028856669,0.228278536198192,"SEKER"
"1114",-3.26383220628925,2.16551864186197,0.240090549171223,-0.308987969043655,0.226005200169992,"SEKER"
"1115",-2.82068995892385,1.75248162948499,-0.526214426497949,-0.551440384095788,-0.0332026852471913,"SEKER"
"1116",-3.34048064871164,2.35247279650451,0.109368240276178,-0.0174503446550556,0.0201711392867033,"SEKER"
"1117",-4.13293702789963,3.37133736807112,-0.411495818420545,-0.862916093318755,0.17034364627908,"SEKER"
"1118",-3.35240795560544,2.27790661980318,0.354676733532015,-0.154331712353801,0.361672418591258,"SEKER"
"1119",-3.36925133684024,2.54268956309563,-0.576685128316866,-0.18571938571716,-0.451277717086046,"SEKER"
"1120",-3.06376828800619,2.18638539995636,-0.57997215951273,0.280514690176427,0.240640099095507,"SEKER"
"1121",-4.21863690908084,3.54635835890096,-0.255718916539985,-0.309038952755921,-0.0385606731456824,"SEKER"
"1122",-3.4644230671127,2.73583331492677,-0.644842737204936,0.0228628075914201,-0.289599092439884,"SEKER"
"1123",-3.70802682744434,2.77547053123478,-0.0697154808711884,-0.580988938041437,0.122276902553202,"SEKER"
"1124",-2.9414152459107,1.69079400743454,0.65174463701056,-0.0530378590943253,0.176457660427893,"SEKER"
"1125",-3.331946883237,2.49814937104297,-0.396362782210683,0.102951704618767,-0.35823605337564,"SEKER"
"1126",-3.0651723194726,1.97356890830474,0.305580575328311,0.116114461247444,0.138398801179791,"SEKER"
"1127",-2.92802592263921,1.78599078998689,-0.0911710932747981,-0.541345041464206,-0.186288297322589,"SEKER"
"1128",-3.54900953499304,2.63930209384556,-0.0439136623203171,-0.171841365751577,0.133055169005621,"SEKER"
"1129",-3.61561954488288,2.78576505913146,-0.555448462690487,-0.711058567988172,-0.144971405730783,"SEKER"
"1130",-3.63254762181975,2.73784921533866,-0.31272043968605,-0.635206477088289,0.239482163195187,"SEKER"
"1131",-4.48151005781149,3.84586132558974,-0.172175280095838,-0.498488504867215,0.214053217179306,"SEKER"
"1132",-2.46135823038107,1.41232547529377,-0.848119275698827,-0.22851146320606,-0.357384526060777,"SEKER"
"1133",-2.74527181596423,1.58765659582513,0.00634532697103704,-0.113200198625914,0.0269793610535401,"SEKER"
"1134",-4.45447282631179,3.91629713721233,-0.32903350896362,-0.164490509358409,0.217471988919695,"SEKER"
"1135",-3.58742749852274,2.73193894448021,-0.18804851918663,-0.182512253196405,0.0212256063196165,"SEKER"
"1136",-2.97137313606115,1.93074815411771,-0.438729837880927,-0.700871551779349,-0.319979121307378,"SEKER"
"1137",-3.44175914902731,2.40409598697783,0.342921959829836,-0.351334449567796,0.202813837707613,"SEKER"
"1138",-3.02444698152057,2.07708439183289,-0.212627282454172,-0.0376510058778278,-0.347428839897892,"SEKER"
"1139",-3.13564506530446,2.09958783410601,-0.137797960435576,-0.547750816049716,-0.00573859262669095,"SEKER"
"1140",-3.68314433514154,2.96638578736007,-0.699207036231566,-0.45851597771787,-0.248411098127548,"SEKER"
"1141",-3.56487775611069,2.68355643170165,-0.236412764902189,-0.548169431858845,0.175974576784521,"SEKER"
"1142",-3.13776960234362,2.2228857300491,-0.598162335122074,-0.627055865520332,-0.351786419783771,"SEKER"
"1143",-3.80860105350495,3.05181883872382,0.0849128557070196,0.32275283359178,0.162522430507086,"SEKER"
"1144",-3.28281876157517,2.55628384420347,-0.856280745938927,-0.113945902548732,-0.467652549498795,"SEKER"
"1145",-3.08897735105324,2.23669244823298,0.0278306581259396,0.798149769063964,-0.0208719886767882,"SEKER"
"1146",-3.80392583409855,2.86755217758436,0.15076951161412,-0.738004998333847,0.304375587335724,"SEKER"
"1147",-3.5027073318761,2.55627050277446,0.349416901230898,0.0286096847099755,0.230033475765396,"SEKER"
"1148",-2.21045042465783,0.781931097035613,-0.0196954698080034,-0.787373987012853,-0.0236075460439022,"SEKER"
"1149",-3.56623070556439,2.75059735644805,-0.633404348594534,-0.686386503573591,0.0487408040212646,"SEKER"
"1150",-2.15243867066426,0.916711759678903,-0.0536373264420863,0.226079556495464,-0.174516898678999,"SEKER"
"1151",-3.43901430744758,2.44493279833251,0.384566707148317,-0.0552568308269196,0.340496552495914,"SEKER"
"1152",-4.26106412778919,3.63794983455459,-0.507028112362521,-0.775059020915601,-0.13450555952732,"SEKER"
"1153",-3.47071428250312,2.68140178786341,-0.407533608420102,-0.254064986867995,0.567218126808655,"SEKER"
"1154",-2.72254261004288,1.43294117145793,0.824938503318767,0.190567478472482,0.343733679681772,"SEKER"
"1155",-3.93738003475929,3.24541736688177,-0.141049878546012,-0.127040130532859,-0.00640968783091623,"SEKER"
"1156",-3.18330447935818,2.16908376384396,0.0855412726227835,-0.304801807684134,0.267727006487019,"SEKER"
"1157",-4.22223541262368,3.6601074370641,-0.492690027434055,-0.176370968868635,-0.134758051866387,"SEKER"
"1158",-3.80423368976329,3.02639947716302,-0.360747621165668,-0.604893304647046,0.0539161807548322,"SEKER"
"1159",-2.69032465486148,1.50884139244601,0.301018851672758,0.272765984891494,0.0638324482546634,"SEKER"
"1160",-3.76931440799678,2.9627702063061,0.31236856982327,0.0983631846378918,0.366922846664378,"SEKER"
"1161",-3.13845810042724,2.27275598743015,-0.760119287682647,-0.566699680484138,-0.604869468602386,"SEKER"
"1162",-3.41145159128733,2.50092780047719,0.225848110568187,-0.0696806847656854,0.155273963288174,"SEKER"
"1163",-2.88226915819365,2.03502140887703,-0.989714744814312,-0.231607704283838,0.222220559577391,"SEKER"
"1164",-3.17400834505794,2.14748116500717,0.249118402924855,-0.0585321796319213,0.197520537598682,"SEKER"
"1165",-2.4039120482245,1.03274555126249,0.553992818362136,-0.32583080399317,0.129865339534991,"SEKER"
"1166",-3.05806067447723,1.99658951227253,0.552806769203405,0.310581846997927,0.215970202791503,"SEKER"
"1167",-2.44313930764262,1.12927186353549,0.685858939545965,0.301348942626002,0.0908374841752717,"SEKER"
"1168",-3.56868624457833,2.59883272911244,0.272378637323687,-0.55226920312656,0.347853955209675,"SEKER"
"1169",-2.33260368583547,1.09615561199412,0.295896105600509,0.280075717622028,0.0499600832931645,"SEKER"
"1170",-3.37884058946351,2.34004646989142,0.0791226551924309,-0.72310845501607,0.423424511690301,"SEKER"
"1171",-3.05138439968044,2.07416782071895,-0.156275464860273,-0.290885117648715,-0.0036633588493759,"SEKER"
"1172",-3.4932193120539,2.51682178987993,0.300972441353591,-0.429549272101276,0.319660487971333,"SEKER"
"1173",-4.13376539324317,3.53538977634567,-0.640330499427933,-0.771131329441347,-0.334663460614858,"SEKER"
"1174",-3.7601542453951,3.01930132269188,-0.300731428920047,-0.3329557697974,0.0417129776724449,"SEKER"
"1175",-3.14141724327982,2.17992934159383,-0.222449425543361,-0.566092999704858,0.195728442024231,"SEKER"
"1176",-2.88122379879101,1.95916574032608,-0.211364479638024,0.301253352907356,-0.365590463448485,"SEKER"
"1177",-3.96322075594545,3.42588279258351,-0.258417379587785,0.483258028422256,0.165827131164937,"SEKER"
"1178",-3.27669137088972,2.43418275979565,-0.372429601893444,-0.210724568012582,0.202662165347909,"SEKER"
"1179",-2.75533950011572,1.71972031218462,-0.197224435142499,-0.360688488464362,-0.347192948613262,"SEKER"
"1180",-3.36214392600275,2.37939885105754,0.0490516125997544,-0.592977775990181,0.160922415952487,"SEKER"
"1181",-3.52307558028807,2.81244641611569,-0.611686278899936,-0.39847137406482,-0.232338730286483,"SEKER"
"1182",-3.38328828221582,2.51890703041489,0.156224422487181,0.148456355654852,-0.0575694895210795,"SEKER"
"1183",-2.88625479985677,1.93298026364916,0.248124906253998,0.701761056154227,0.463913175401602,"SEKER"
"1184",-3.09830944800067,1.97200737268249,0.411801358527283,-0.451940801606235,0.29967464632191,"SEKER"
"1185",-2.92664087979965,1.97717799225477,0.121133583800827,0.432848299225948,0.212698648779971,"SEKER"
"1186",-3.63429564438338,2.74534179085446,0.280856104687786,-0.44968737759945,0.268715368149993,"SEKER"
"1187",-3.44569680382707,2.50918330449354,0.342391919125569,-0.162371995913748,0.27624030577137,"SEKER"
"1188",-2.47668879969037,1.23288576987235,-0.0176443648495302,-0.547240075162542,-0.129205097521432,"SEKER"
"1189",-2.14469424123146,1.36428790791093,-2.28316568382478,-0.310327467752428,-1.25445154749,"SEKER"
"1190",-3.55249271120022,2.82638405540525,-0.514863185596959,-0.431877998170653,-0.318985719589522,"SEKER"
"1191",-3.06616055301363,2.00531161557509,0.0929229802448457,-0.584148175657562,0.213094114852838,"SEKER"
"1192",-3.15841817691319,2.25113749435817,0.239634650237382,0.189768790304748,0.0557669458749406,"SEKER"
"1193",-3.40025038654501,2.63180938226011,-0.110180117944171,0.153839139648857,0.498991139418825,"SEKER"
"1194",-3.29354808709698,2.69066396434456,-0.768570885557796,0.43208899713741,-0.420480900856277,"SEKER"
"1195",-2.68261240452097,1.51968440825283,0.525424131264144,0.116596725956028,0.213496180357357,"SEKER"
"1196",-3.01971865426299,2.23780377988461,-0.343661025565019,0.50091583242546,0.160359711600664,"SEKER"
"1197",-2.66651546921452,1.7732183234055,-0.847473622729877,-0.294973873314411,-0.248574461024454,"SEKER"
"1198",-2.16657514074496,0.731067579803439,0.649164579354844,-0.45866220101759,0.46571258064815,"SEKER"
"1199",-2.60634233872129,1.40950121295531,0.568383080718664,-0.0599685001397116,0.324623975131134,"SEKER"
"1200",-3.25595592359181,2.19474960353915,0.311948358649567,-0.709993071265068,0.430335171399072,"SEKER"
"1201",-2.76591952325276,1.6517872655497,0.524620660595749,0.192758994675912,0.221166068389347,"SEKER"
"1202",-2.30148692513632,0.986944046528995,0.610241690981138,0.0164197477953317,0.1151436688341,"SEKER"
"1203",-3.37025364029958,2.53926764993519,-0.2020142194798,-0.404693689604075,0.128919167583136,"SEKER"
"1204",-3.48997555821066,2.62839504399609,0.345951231521198,0.0592630164398944,0.0944425658528808,"SEKER"
"1205",-3.66498739617771,3.01916965735604,-0.656665754289332,-0.477285252139353,-0.355333760859012,"SEKER"
"1206",-2.90195998398383,1.82518760192982,0.329896803308799,-0.15067833862679,0.146256452804347,"SEKER"
"1207",-3.38478259630199,2.65670748232149,-0.598964132483936,-0.480686430121885,-0.453499747228557,"SEKER"
"1208",-2.95405395395205,1.89299006803712,0.561398481265962,0.113091665132882,0.40967329177172,"SEKER"
"1209",-4.06942979110625,3.51493125681568,-0.428483003471921,-0.189488107745164,-0.0341373750865154,"SEKER"
"1210",-2.84993384095985,1.83020484376185,0.0944308364644066,-0.13430204308832,0.427936794207485,"SEKER"
"1211",-2.17941658748654,0.945603442564332,-0.518645959172584,-0.674977491253152,-0.0740741206059342,"SEKER"
"1212",-2.99314918877647,1.9493737194378,0.416728070402956,0.0164515545324347,0.132330086639138,"SEKER"
"1213",-3.58736223017627,2.92600627330592,-0.437003865866301,-0.225498134921446,-0.209066374202992,"SEKER"
"1214",-3.53250132054167,2.68279913659047,-0.132903423185066,-0.617247522072111,0.191765173748649,"SEKER"
"1215",-3.62186768650469,2.9666156546525,-0.233579742780379,-0.0613788023482504,-0.23995498460908,"SEKER"
"1216",-3.34335357651374,2.70011105825432,-0.590217893077652,0.0125613419150437,-0.5298136698868,"SEKER"
"1217",-3.57481173178981,3.36422408351485,-2.57483511561309,-1.03865441032188,-0.829297155492261,"SEKER"
"1218",-2.74217589822469,1.6621911258092,0.48522537671889,0.195600118891091,0.208955162646837,"SEKER"
"1219",-3.14878935345032,2.18350915970213,0.0691145233249418,-0.52665013661015,-0.00569152917729803,"SEKER"
"1220",-3.03610524941868,2.18968483632441,0.0275252638362643,0.236313750125064,0.175804508436931,"SEKER"
"1221",-4.00697990833038,3.45293965961924,-0.321845744745686,-0.207870789602333,-0.0258391134204303,"SEKER"
"1222",-3.64265345532792,3.05767399287502,-0.825468067583298,-0.674854822103143,-0.312071364712647,"SEKER"
"1223",-2.97470179648665,1.86836989669151,0.425598658287679,-0.422899138479204,0.463256275892158,"SEKER"
"1224",-3.36742834870769,2.66611676378993,-0.957754076066304,-0.870051141329391,0.0822731603207999,"SEKER"
"1225",-3.03107643124235,2.09576031267705,0.0200787420740653,-0.177032489156134,0.103182055925491,"SEKER"
"1226",-3.25376853313773,2.33178996226638,0.269279186143323,-0.258025979438858,0.148586473452874,"SEKER"
"1227",-4.31173190851112,4.29599634094394,-2.49131766973924,-0.92010693733077,-1.00616382073109,"SEKER"
"1228",-2.81684485245535,2.08676909127245,-1.07434533555783,-0.390893758630538,-0.903336689365794,"SEKER"
"1229",-3.01762366439767,1.90011617565641,0.651821833739302,-0.313132731087873,0.537105520913984,"SEKER"
"1230",-2.22467351169255,0.98934205906662,0.572754639161131,0.443391380658943,0.112874969138845,"SEKER"
"1231",-3.41095448960595,2.70418508076509,-0.674288573993603,-0.762079277632614,0.118477121036184,"SEKER"
"1232",-3.94105855582153,3.55078651662564,-1.36698055769779,-0.904078359916862,-0.480779566538424,"SEKER"
"1233",-3.52732429642132,2.72312057035325,-0.0302277704736885,-0.402292453478764,0.40250183806277,"SEKER"
"1234",-0.313697628297358,0.141739807407903,-4.28183208365799,-0.570299817807236,-4.27455335441956,"SEKER"
"1235",-2.41126430846209,1.35220837020824,-0.0101308303894177,0.0594937531676958,-0.372844336952235,"SEKER"
"1236",-3.37434737885944,2.61814173840113,0.00337476035661861,0.192117131823119,0.208238797158628,"SEKER"
"1237",-3.03835835433851,2.18444738033069,-0.185458389443736,-0.0415721324754978,-0.0615467226081313,"SEKER"
"1238",-3.13792549415671,2.18458714802087,0.273032560962594,-0.285658436610036,0.233180588492628,"SEKER"
"1239",-3.58135452450306,2.79407346680171,0.202559140043742,-0.216823183259157,0.357855732019318,"SEKER"
"1240",-3.57939111348669,2.76609554048615,0.0960339537952658,-0.518641624529458,0.218146609246632,"SEKER"
"1241",-2.47187197709652,2.05115638280074,-2.44211747067847,-0.569708511643426,-1.2976439467104,"SEKER"
"1242",-3.34174294590232,2.55067413906814,0.14470782830873,0.119013913129481,0.334084533728214,"SEKER"
"1243",-3.55684502584372,2.82957746873007,-0.233230447910295,-0.349318448721407,0.399814952524192,"SEKER"
"1244",-2.99446329145408,2.13035652499738,-0.595959190762621,-0.906494757206675,0.0617565596299076,"SEKER"
"1245",-3.59711102060046,2.99338957234434,-0.596612924810613,-0.341451109633977,-0.416567040762995,"SEKER"
"1246",-2.88086557529959,1.7472191858786,0.495155612222079,-0.443224887435164,0.391230849956956,"SEKER"
"1247",-3.36992094517575,2.43585469983329,0.255923899952741,-0.572265865156993,0.21854872205354,"SEKER"
"1248",-4.1288130321409,3.78463899087417,-0.834858758910425,-0.368748470246979,-0.0124325887904089,"SEKER"
"1249",-3.73040888346403,3.09318006543971,-0.126393324977444,-0.012112707397778,0.043758308088847,"SEKER"
"1250",-2.86842055655277,1.81754519700075,0.189745514971478,-0.503125770839402,0.169529974057881,"SEKER"
"1251",-2.9635081186378,2.04714107531346,0.354205286910354,0.357442746999742,0.0159379248880501,"SEKER"
"1252",-2.60244823557652,1.53285553591916,0.142236397090053,-0.14226471803489,0.354652385732479,"SEKER"
"1253",-3.10266928443565,2.09530025767394,0.380243848242632,-0.451871006086695,0.270473614760468,"SEKER"
"1254",-3.39549790888716,2.76051800643143,-0.749447488353542,-0.497817193494881,-0.00874850610144998,"SEKER"
"1255",-3.40298453401789,2.6526716395713,0.0300689749673719,0.0829961102763147,0.137227410849066,"SEKER"
"1256",-3.46747833969914,2.75964752873991,-0.344191715675962,-0.591121738269564,-0.0610446164944775,"SEKER"
"1257",-2.92042780428743,2.03042922083302,-0.298098774295554,-0.551882084183184,-0.315181745002926,"SEKER"
"1258",-2.93405676104326,1.99551247005865,-0.0597439353043853,-0.463159076983594,-0.11812539844031,"SEKER"
"1259",-3.52881805335399,2.83267272639148,-0.372723943114098,-0.599340619264592,0.222205782418956,"SEKER"
"1260",-3.52084416997948,2.60557200749313,0.33238410117028,-0.796526577436992,0.480758030482745,"SEKER"
"1261",-3.15666603524262,2.16171118544267,0.775060135413302,-0.0120047628923858,0.33048734181995,"SEKER"
"1262",-4.27069205900568,3.89032571952937,-0.656599248744542,-0.459107827506337,0.0646407556436674,"SEKER"
"1263",-3.552060920508,2.99514598481214,-0.825190034199382,-0.280148737374978,0.153550583863979,"SEKER"
"1264",-3.49417719126218,2.68757026953364,0.653679413176748,0.276803965579567,0.237259640810105,"SEKER"
"1265",-4.34360398349429,3.90891146928009,-0.488774358603489,-0.71664251958653,0.0193865595867394,"SEKER"
"1266",-2.48718474244327,1.67162037914991,-0.590775350059285,0.285013233101218,-0.795032236057482,"SEKER"
"1267",-1.93880855874493,0.674602972818437,0.0448253480369387,-0.58053418525172,-0.508924237894315,"SEKER"
"1268",-2.95075386840448,1.9115987826309,0.697129472023324,-0.0620142511549474,0.302167564557277,"SEKER"
"1269",-3.66626664762446,2.93791537651981,-0.134062942648851,-0.696497488636368,0.179456235438949,"SEKER"
"1270",-2.88273574078589,1.88763258404772,0.46319609462024,0.111889334242178,0.146140619742721,"SEKER"
"1271",-3.00545777972362,2.01573325245255,0.202375484873569,-0.666195843542343,0.0996078044505284,"SEKER"
"1272",-2.54829021742351,1.35824682723504,0.534676656042163,-0.48211373311304,0.205959602646429,"SEKER"
"1273",-4.1684263150774,3.7910885909077,-0.5761241269581,-0.275906415531053,-0.0676285715443655,"SEKER"
"1274",-3.74203138759795,3.12945691095641,-0.0728544902898811,-0.0976283221962202,0.220084543297529,"SEKER"
"1275",-3.29308919948913,2.55043594535067,-0.311183659361216,-0.464463676089476,-0.0690478089417025,"SEKER"
"1276",-3.68413232070782,3.25171462945986,-1.01602441925685,-0.481833458792287,-0.578404114801319,"SEKER"
"1277",-2.42806138107333,1.46332170867689,-0.173468469003792,-0.0682862311428821,-0.278754299626365,"SEKER"
"1278",-2.97761747584594,2.09961009419335,0.0992208851235012,-0.102557129895142,-0.0469527003861505,"SEKER"
"1279",-3.18641021558787,3.08977331274641,-2.23765695852357,-0.158142682419378,-1.24074032023984,"SEKER"
"1280",-2.74611893301299,1.94497018827292,-0.572805149280746,0.166641257865119,0.0184738374745076,"SEKER"
"1281",-2.58857177312416,1.64998730215594,0.385316076311922,0.728174711954056,0.151227849148881,"SEKER"
"1282",-4.31233438923498,3.85837230857236,-0.386840317477621,-0.831182871402526,-0.0373916622955618,"SEKER"
"1283",-3.59882841687789,2.87115316033847,-0.164455490042052,-0.761190697584391,0.0289156681716481,"SEKER"
"1284",-4.2522095417965,3.78462225083576,0.00843971767815022,-0.0817407525254635,0.110972967334228,"SEKER"
"1285",-2.94235655111116,1.92634247499622,0.211576814044653,-0.654788471656743,0.540671317441068,"SEKER"
"1286",-3.38824526237595,2.65539703514263,0.187555338648099,0.0514126248105312,0.0418324564227694,"SEKER"
"1287",-2.98383924316676,2.15870563263721,0.0365293415170625,0.174120795926446,0.0913844320499083,"SEKER"
"1288",-3.04962618200013,2.1285281912048,0.329673232115659,-0.135434019286566,0.198702950905422,"SEKER"
"1289",-2.74691006530279,2.13698426000574,-0.659612801869465,0.913626214111515,0.434285746455259,"SEKER"
"1290",-3.04588477602186,2.27016698823159,0.26543196454414,0.461542668251368,0.429159564201391,"SEKER"
"1291",-2.75381767234789,1.61302780984621,0.575094695952264,-0.57403909860779,0.371869504485314,"SEKER"
"1292",-3.76858200917045,3.24468089850325,-0.802865454597821,-0.882264720790999,-0.164007050520986,"SEKER"
"1293",-3.33731622272752,2.49488293701037,0.512330118163325,-0.0486104224387685,0.390789508396537,"SEKER"
"1294",-3.7961303153201,3.26879570698089,-0.534152341206298,-0.63862472422119,-0.0518717173439703,"SEKER"
"1295",-2.98220742673634,2.26813945918955,-0.36738232859798,0.00199143021260267,-0.343494768810708,"SEKER"
"1296",-1.70260070371254,0.7371072216532,-0.379306291073458,0.00480747016927893,-1.19167735059858,"SEKER"
"1297",-4.45660078742995,4.032932407625,-0.194187304483686,-0.556062082602491,0.211641528176151,"SEKER"
"1298",-3.73738157286239,3.07243871947985,-0.366953645170322,-0.811418235635503,0.0540079036816666,"SEKER"
"1299",-3.43597320053253,2.67594677993748,0.21712258746247,-0.169299087853046,0.280181063798046,"SEKER"
"1300",-2.04657040689364,0.856920129898046,-0.00513415362536417,-0.48553794914569,-0.116406130518122,"SEKER"
"1301",-3.62576051948065,2.94351378932551,-0.154320081508527,-0.657289511783033,0.254664329980026,"SEKER"
"1302",-2.04226102836074,0.825704316140384,0.574675052616178,0.325837179835439,0.114060748120277,"SEKER"
"1303",-3.37602698964563,2.5984964888297,0.0231918075457789,-0.48623460360152,0.300680046330388,"SEKER"
"1304",-1.91655240651331,0.545932952966176,1.09450038394984,0.212275391774083,0.444146086795661,"SEKER"
"1305",-2.46092504742117,1.40617565799275,0.581400227617109,0.363876827870885,0.380340462708774,"SEKER"
"1306",-5.35728779617718,5.38824092740298,-0.912131001154836,-0.719040998341386,-0.252866588329752,"SEKER"
"1307",-3.20266057417226,2.37327983046123,0.117183523917135,-0.449222462341069,0.142694103866015,"SEKER"
"1308",-3.17853308656767,2.43299032315974,-0.324384630782582,-0.369490778984218,0.117659634217795,"SEKER"
"1309",-3.42350431703969,2.77742283832261,-0.302116425315713,-0.456414941124455,-0.0802461005240541,"SEKER"
"1310",-3.01187526222513,2.1390249516697,-0.0899846726190419,-0.592305834799162,0.0363899505424098,"SEKER"
"1311",-3.69183579392808,3.12584499344991,-0.356527054837867,-0.409981195553188,-0.102733161671863,"SEKER"
"1312",-2.13410443189914,0.99508396516969,0.25488568280593,0.0423873698062338,-0.119226068520879,"SEKER"
"1313",-3.78220274938556,3.32979249907431,-0.503551408531896,-0.202380451714583,-0.219354581097048,"SEKER"
"1314",-3.09625954030029,2.27487377147602,0.402364020431723,0.12743246238458,0.248485515784815,"SEKER"
"1315",-3.50803508892631,2.74943635378541,0.295232092240768,-0.379080900564129,0.357802232787395,"SEKER"
"1316",-2.19642510178695,0.971265818803267,0.585368734001816,-0.176618248485546,0.14214807048051,"SEKER"
"1317",-3.04156565696536,2.1637602630377,0.496038805321357,0.0189272559361602,0.381044061329575,"SEKER"
"1318",-3.66361139247687,3.13242914530434,-0.299273316834585,-0.217154651101462,0.0667734448320942,"SEKER"
"1319",-2.85199391004683,1.9013712432576,0.512506732321115,-0.0433394603917092,0.207137269902501,"SEKER"
"1320",-1.47546419521556,1.4493439093335,-4.81627600811466,-0.994931465515011,-3.36082412284892,"SEKER"
"1321",-3.09790719783612,2.31884295079371,-0.15628108257507,-0.489559484545826,0.185141016274575,"SEKER"
"1322",-3.46347141216471,2.92304584083171,-0.579068698490002,-0.37988275551396,-0.132461391595124,"SEKER"
"1323",-2.87000316487645,2.08011544150091,-0.996785574168289,-1.22250611652792,-0.233770794658504,"SEKER"
"1324",-2.5079504165057,1.3412800679809,0.503091667926801,-0.620801292300457,0.221861562432615,"SEKER"
"1325",-1.96807852938502,1.13073739050295,-1.12451453616759,-0.189712574532047,-1.02083848593195,"SEKER"
"1326",-2.14338230420448,1.08795003103807,0.487114698041246,0.623694772446944,0.170282979152004,"SEKER"
"1327",-3.21199742463379,2.49602126407389,0.0932462364579219,-0.189520989589677,-0.0829571128388607,"SEKER"
"1328",-3.33686685668719,2.89748403409467,-1.06764676784106,0.0402755683970128,-0.484394541969468,"SEKER"
"1329",-2.87471892859744,2.05500731515755,0.157604576114757,0.138931953178158,0.299296646533105,"SEKER"
